,Country,Date/Time,topic
1299,Egypt,10/4/13 0:00,topic2
1260,Egypt,10/8/13 0:00,topic2
1259,Egypt,10/8/13 0:00,topic4
1270,Egypt,10/9/13 0:00,topic2
1271,Egypt,10/9/13 0:00,topic2
1273,Egypt,10/9/13 0:00,topic2
1274,Egypt,10/9/13 0:00,topic2
1272,Egypt,10/9/13 0:00,topic8
1249,Egypt,10/10/13 0:00,topic2
1300,Egypt,10/14/13 0:00,topic2
1218,Egypt,10/23/13 0:00,topic2
1302,Egypt,10/24/13 0:00,topic1
1301,Egypt,10/24/13 0:00,topic2
1303,Egypt,10/25/13 0:00,topic4
1304,Egypt,10/30/13 0:00,topic1
1305,Egypt,10/30/13 0:00,topic4
1306,Egypt,10/30/13 0:00,topic4
1307,Egypt,11/4/13 0:00,topic2
1308,Egypt,11/4/13 0:00,topic2
1310,Egypt,11/4/13 0:00,topic2
1309,Egypt,11/4/13 0:00,topic4
1311,Egypt,11/5/13 0:00,topic2
1312,Egypt,11/6/13 0:00,topic8
1248,Egypt,11/7/13 0:00,topic1
1313,Egypt,11/8/13 0:00,topic4
1230,Egypt,11/11/13 0:00,topic2
1231,Egypt,11/11/13 0:00,topic2
1261,Egypt,11/12/13 0:00,topic2
1262,Egypt,11/12/13 0:00,topic2
1263,Egypt,11/12/13 0:00,topic2
1235,Egypt,11/18/13 0:00,topic1
1234,Egypt,11/18/13 0:00,topic2
1264,Egypt,11/19/13 0:00,topic2
1265,Egypt,11/19/13 0:00,topic2
1276,Egypt,11/20/13 0:00,topic2
1277,Egypt,11/20/13 0:00,topic2
1253,Egypt,11/21/13 0:00,topic2
1254,Egypt,11/21/13 0:00,topic2
1223,Egypt,11/22/13 0:00,topic2
1237,Egypt,11/25/13 0:00,topic1
1236,Egypt,11/25/13 0:00,topic2
1238,Egypt,11/25/13 0:00,topic2
1229,Egypt,11/29/13 0:00,topic1
1228,Egypt,11/29/13 0:00,topic2
1258,Egypt,12/3/13 0:00,topic1
1269,Egypt,12/4/13 0:00,topic2
1281,Egypt,12/5/13 0:00,topic1
1282,Egypt,12/5/13 0:00,topic1
1275,Egypt,12/18/13 0:00,topic8
1250,Egypt,12/19/13 0:00,topic2
1243,Egypt,12/30/13 0:00,topic2
1244,Egypt,12/30/13 0:00,topic2
1245,Egypt,12/30/13 0:00,topic2
1268,Egypt,12/31/13 0:00,topic2
1314,Egypt,5/19/14 0:00,topic2
1315,Egypt,5/19/14 0:00,topic2
1144,Egypt,5/20/14 0:00,topic2
1134,Egypt,5/21/14 0:00,topic8
1316,Egypt,5/22/14 0:00,topic2
1317,Egypt,5/23/14 0:00,topic2
1320,Egypt,6/6/14 0:00,topic1
1318,Egypt,6/6/14 0:00,topic2
1319,Egypt,6/6/14 0:00,topic2
1321,Egypt,6/16/14 0:00,topic2
1150,Egypt,6/17/14 0:00,topic1
1151,Egypt,6/17/14 0:00,topic2
1322,Egypt,6/20/14 0:00,topic2
1323,Egypt,6/23/14 0:00,topic2
1324,Egypt,6/23/14 0:00,topic2
1143,Egypt,6/24/14 0:00,topic4
1131,Egypt,6/25/14 0:00,topic1
1130,Egypt,6/25/14 0:00,topic2
1129,Egypt,6/25/14 0:00,topic4
1140,Egypt,7/2/14 0:00,topic2
1325,Egypt,7/7/14 0:00,topic2
1326,Egypt,7/7/14 0:00,topic4
1152,Egypt,7/8/14 0:00,topic1
1327,Egypt,7/10/14 0:00,topic2
1328,Egypt,7/10/14 0:00,topic2
1138,Egypt,7/16/14 0:00,topic2
1329,Egypt,7/21/14 0:00,topic2
1132,Egypt,7/23/14 0:00,topic2
1330,Egypt,7/28/14 0:00,topic2
1127,Egypt,7/30/14 0:00,topic2
1136,Egypt,8/6/14 0:00,topic2
1148,Egypt,8/12/14 0:00,topic2
1157,Egypt,8/14/14 0:00,topic2
1331,Egypt,8/15/14 0:00,topic2
1332,Egypt,8/22/14 0:00,topic4
1142,Egypt,8/26/14 0:00,topic2
1141,Egypt,8/26/14 0:00,topic4
1333,Egypt,8/29/14 0:00,topic2
1135,Egypt,9/10/14 0:00,topic2
1334,Egypt,10/20/14 0:00,topic2
1149,Egypt,10/21/14 0:00,topic1
1133,Egypt,10/22/14 0:00,topic1
1335,Egypt,10/27/14 0:00,topic2
1153,Egypt,11/4/14 0:00,topic2
1139,Egypt,11/5/14 0:00,topic2
1336,Egypt,11/17/14 0:00,topic2
1146,Egypt,11/18/14 0:00,topic2
1145,Egypt,11/18/14 0:00,topic6
1337,Egypt,11/24/14 0:00,topic2
1128,Egypt,11/26/14 0:00,topic2
1154,Egypt,11/27/14 0:00,topic2
1155,Egypt,11/27/14 0:00,topic2
1338,Egypt,11/27/14 0:00,topic2
1339,Egypt,11/27/14 0:00,topic2
1340,Egypt,12/1/14 0:00,topic2
1137,Egypt,12/3/14 0:00,topic1
1341,Egypt,12/4/14 0:00,topic2
1342,Egypt,12/8/14 0:00,topic2
1343,Egypt,12/11/14 0:00,topic2
1344,Egypt,12/12/14 0:00,topic4
1147,Egypt,12/16/14 0:00,topic2
1156,Egypt,12/18/14 0:00,topic4
1354,El Salvador,10/11/13 0:00,topic4
1350,El Salvador,11/15/13 0:00,topic2
1351,El Salvador,12/30/13 0:00,topic2
1346,El Salvador,5/21/14 0:00,topic4
1352,El Salvador,6/6/14 0:00,topic2
1349,El Salvador,8/5/14 0:00,topic2
1347,El Salvador,9/2/14 0:00,topic2
1353,El Salvador,9/19/14 0:00,topic6
1348,El Salvador,10/14/14 0:00,topic2
1345,El Salvador,11/26/14 0:00,topic2
1355,Eritrea,10/25/13 0:00,topic2
1357,Ethiopia,7/18/13 0:00,topic1
1361,Ethiopia,10/14/13 0:00,topic2
1358,Ethiopia,10/18/13 0:00,topic1
1362,Ethiopia,10/25/13 0:00,topic2
1359,Ethiopia,11/12/13 0:00,topic2
1360,Ethiopia,12/18/13 0:00,topic4
1363,Ethiopia,6/6/14 0:00,topic2
1356,Ethiopia,6/17/14 0:00,topic2
1364,Ethiopia,7/10/14 0:00,topic2
1365,Ethiopia,7/10/14 0:00,topic2
1366,Ethiopia,9/5/14 0:00,topic4
1367,Fiji,9/10/14 0:00,topic4
1368,Gabon,10/9/13 0:00,topic4
1369,Gabon,11/20/13 0:00,topic2
1376,Gambia,10/8/13 0:00,topic2
1374,Gambia,10/31/13 0:00,topic2
1373,Gambia,11/15/13 0:00,topic4
1370,Gambia,7/23/14 0:00,topic1
1375,Gambia,9/11/14 0:00,topic4
1372,Gambia,12/30/14 0:00,topic2
1371,Gambia,12/31/14 0:00,topic2
1378,Georgia,6/28/13 0:00,topic1
1379,Georgia,7/2/13 0:00,topic4
1381,Georgia,10/24/13 0:00,topic1
1380,Georgia,11/19/13 0:00,topic1
1377,Georgia,11/5/14 0:00,topic1
1382,Georgia,11/17/14 0:00,topic2
1384,Ghana,7/8/14 0:00,topic6
1385,Ghana,8/25/14 0:00,topic6
1386,Ghana,10/27/14 0:00,topic2
1383,Ghana,12/17/14 0:00,topic4
1393,Guatemala,9/9/13 0:00,topic2
1392,Guatemala,9/9/13 0:00,topic4
1394,Guatemala,10/14/13 0:00,topic2
1395,Guatemala,5/23/14 0:00,topic2
1396,Guatemala,8/1/14 0:00,topic2
1389,Guatemala,8/6/14 0:00,topic4
1390,Guatemala,8/6/14 0:00,topic4
1397,Guatemala,8/7/14 0:00,topic2
1398,Guatemala,8/22/14 0:00,topic2
1387,Guatemala,8/27/14 0:00,topic8
1391,Guatemala,9/23/14 0:00,topic2
1399,Guatemala,10/16/14 0:00,topic4
1388,Guatemala,10/22/14 0:00,topic4
1400,Guatemala,12/5/14 0:00,topic4
1404,Guinea,7/10/13 0:00,topic4
1405,Guinea,7/15/13 0:00,topic1
1406,Guinea,7/16/13 0:00,topic2
1407,Guinea,7/18/13 0:00,topic2
1408,Guinea,7/18/13 0:00,topic4
1438,Guinea,7/25/13 0:00,topic2
1415,Guinea,7/31/13 0:00,topic2
1420,Guinea,7/31/13 0:00,topic2
1409,Guinea,9/6/13 0:00,topic1
1410,Guinea,9/10/13 0:00,topic2
1411,Guinea,9/11/13 0:00,topic4
1423,Guinea,9/13/13 0:00,topic4
1416,Guinea,9/16/13 0:00,topic4
1425,Guinea,9/24/13 0:00,topic1
1424,Guinea,9/24/13 0:00,topic2
1426,Guinea,9/26/13 0:00,topic4
1429,Guinea,9/27/13 0:00,topic1
1427,Guinea,9/27/13 0:00,topic2
1428,Guinea,9/27/13 0:00,topic2
1430,Guinea,9/30/13 0:00,topic1
1431,Guinea,10/4/13 0:00,topic2
1419,Guinea,10/8/13 0:00,topic1
1422,Guinea,10/9/13 0:00,topic1
1421,Guinea,10/9/13 0:00,topic2
1437,Guinea,10/10/13 0:00,topic4
1432,Guinea,10/14/13 0:00,topic2
1414,Guinea,10/18/13 0:00,topic2
1413,Guinea,10/31/13 0:00,topic2
1433,Guinea,11/4/13 0:00,topic8
1412,Guinea,11/15/13 0:00,topic2
1417,Guinea,11/18/13 0:00,topic1
1418,Guinea,11/21/13 0:00,topic2
1434,Guinea,6/5/14 0:00,topic6
1402,Guinea,7/2/14 0:00,topic6
1401,Guinea,7/30/14 0:00,topic2
1435,Guinea,9/19/14 0:00,topic2
1436,Guinea,12/5/14 0:00,topic4
1403,Guinea,12/31/14 0:00,topic2
1439,Guinea-Bissau,7/11/13 0:00,topic1
1442,Guinea-Bissau,8/9/13 0:00,topic4
1440,Guinea-Bissau,9/6/13 0:00,topic2
1441,Guinea-Bissau,9/9/13 0:00,topic2
1444,Guinea-Bissau,9/16/13 0:00,topic1
1447,Guinea-Bissau,9/30/13 0:00,topic8
1445,Guinea-Bissau,11/18/13 0:00,topic1
1446,Guinea-Bissau,11/18/13 0:00,topic2
1443,Guinea-Bissau,11/29/13 0:00,topic4
1449,Guinea-Bissau,7/15/13 0:00,topic2
1450,Guinea-Bissau,9/11/13 0:00,topic2
1448,Guinea-Bissau,5/21/14 0:00,topic2
1451,Guinea-Bissau,9/29/14 0:00,topic2
1454,Guyana,7/12/13 0:00,topic2
1455,Guyana,11/29/13 0:00,topic4
1456,Guyana,5/19/14 0:00,topic7
1457,Guyana,6/6/14 0:00,topic2
1458,Guyana,11/17/14 0:00,topic1
1459,Guyana,11/24/14 0:00,topic4
1452,Guyana,11/26/14 0:00,topic4
1453,Guyana,12/17/14 0:00,topic4
1472,Haiti,6/25/13 0:00,topic7
1473,Haiti,6/27/13 0:00,topic2
1474,Haiti,7/1/13 0:00,topic2
1479,Haiti,7/26/13 0:00,topic6
1484,Haiti,10/9/13 0:00,topic6
1476,Haiti,10/11/13 0:00,topic4
1477,Haiti,10/11/13 0:00,topic7
1475,Haiti,10/18/13 0:00,topic2
1486,Haiti,11/8/13 0:00,topic2
1481,Haiti,11/11/13 0:00,topic2
1482,Haiti,11/12/13 0:00,topic4
1483,Haiti,11/19/13 0:00,topic2
1478,Haiti,11/22/13 0:00,topic6
1480,Haiti,11/29/13 0:00,topic5
1485,Haiti,12/5/13 0:00,topic8
1462,Haiti,5/14/14 0:00,topic2
1487,Haiti,6/6/14 0:00,topic2
1488,Haiti,6/23/14 0:00,topic4
1489,Haiti,7/14/14 0:00,topic2
1468,Haiti,7/15/14 0:00,topic2
1490,Haiti,8/15/14 0:00,topic1
1491,Haiti,8/15/14 0:00,topic6
1492,Haiti,9/11/14 0:00,topic4
1493,Haiti,9/11/14 0:00,topic6
1494,Haiti,9/12/14 0:00,topic1
1464,Haiti,10/15/14 0:00,topic2
1495,Haiti,10/20/14 0:00,topic7
1496,Haiti,10/31/14 0:00,topic1
1497,Haiti,11/3/14 0:00,topic1
1465,Haiti,11/18/14 0:00,topic2
1461,Haiti,11/26/14 0:00,topic2
1460,Haiti,11/26/14 0:00,topic6
1469,Haiti,11/27/14 0:00,topic2
1498,Haiti,11/27/14 0:00,topic2
1467,Haiti,12/2/14 0:00,topic4
1463,Haiti,12/3/14 0:00,topic1
1501,Haiti,12/15/14 0:00,topic2
1499,Haiti,12/15/14 0:00,topic4
1500,Haiti,12/15/14 0:00,topic4
1466,Haiti,12/16/14 0:00,topic1
1470,Haiti,12/18/14 0:00,topic1
1471,Haiti,12/31/14 0:00,topic1
1504,Honduras,7/31/13 0:00,topic6
1509,Honduras,7/31/13 0:00,topic6
1503,Honduras,9/6/13 0:00,topic4
1511,Honduras,10/16/13 0:00,topic2
1512,Honduras,10/25/13 0:00,topic6
1513,Honduras,11/5/13 0:00,topic4
1507,Honduras,11/25/13 0:00,topic4
1505,Honduras,11/29/13 0:00,topic2
1506,Honduras,12/2/13 0:00,topic1
1508,Honduras,12/3/13 0:00,topic4
1510,Honduras,12/5/13 0:00,topic2
1514,Honduras,7/17/14 0:00,topic8
1502,Honduras,11/18/14 0:00,topic7
1538,India,6/24/13 0:00,topic2
1537,India,6/24/13 0:00,topic4
1540,India,6/25/13 0:00,topic2
1539,India,6/25/13 0:00,topic4
1560,India,6/26/13 0:00,topic4
1541,India,6/27/13 0:00,topic4
1542,India,6/28/13 0:00,topic6
1544,India,7/1/13 0:00,topic2
1543,India,7/1/13 0:00,topic4
1546,India,7/2/13 0:00,topic2
1547,India,7/2/13 0:00,topic2
1545,India,7/2/13 0:00,topic4
1641,India,7/11/13 0:00,topic4
1548,India,7/16/13 0:00,topic2
1549,India,7/16/13 0:00,topic2
1550,India,7/17/13 0:00,topic2
1551,India,7/18/13 0:00,topic2
1552,India,7/18/13 0:00,topic4
1597,India,7/24/13 0:00,topic4
1598,India,7/24/13 0:00,topic4
1588,India,7/25/13 0:00,topic2
1589,India,7/25/13 0:00,topic2
1592,India,7/30/13 0:00,topic2
1570,India,7/31/13 0:00,topic1
1593,India,7/31/13 0:00,topic1
1579,India,8/1/13 0:00,topic2
1602,India,8/14/13 0:00,topic2
1603,India,8/14/13 0:00,topic2
1605,India,8/15/13 0:00,topic4
1604,India,8/15/13 0:00,topic7
1563,India,8/27/13 0:00,topic2
1553,India,9/5/13 0:00,topic6
1554,India,9/6/13 0:00,topic4
1555,India,9/9/13 0:00,topic2
1556,India,9/9/13 0:00,topic4
1557,India,9/10/13 0:00,topic4
1558,India,9/10/13 0:00,topic4
1559,India,9/11/13 0:00,topic2
1582,India,9/12/13 0:00,topic2
1583,India,9/12/13 0:00,topic2
1600,India,9/13/13 0:00,topic2
1601,India,9/13/13 0:00,topic2
1575,India,9/16/13 0:00,topic2
1576,India,9/16/13 0:00,topic2
1577,India,9/16/13 0:00,topic4
1606,India,9/27/13 0:00,topic4
1595,India,10/9/13 0:00,topic7
1642,India,10/10/13 0:00,topic4
1571,India,10/11/13 0:00,topic2
1572,India,10/11/13 0:00,topic4
1607,India,10/14/13 0:00,topic4
1608,India,10/14/13 0:00,topic7
1610,India,10/16/13 0:00,topic4
1609,India,10/16/13 0:00,topic7
1569,India,10/17/13 0:00,topic2
1568,India,10/17/13 0:00,topic4
1567,India,10/17/13 0:00,topic7
1565,India,10/18/13 0:00,topic4
1564,India,10/18/13 0:00,topic7
1566,India,10/18/13 0:00,topic8
1611,India,10/24/13 0:00,topic4
1612,India,10/25/13 0:00,topic7
1613,India,10/30/13 0:00,topic1
1562,India,10/31/13 0:00,topic2
1614,India,11/4/13 0:00,topic2
1615,India,11/5/13 0:00,topic2
1616,India,11/6/13 0:00,topic4
1580,India,11/7/13 0:00,topic2
1581,India,11/7/13 0:00,topic2
1591,India,11/12/13 0:00,topic2
1561,India,11/15/13 0:00,topic4
1585,India,11/21/13 0:00,topic2
1584,India,11/21/13 0:00,topic4
1586,India,11/21/13 0:00,topic4
1587,India,11/21/13 0:00,topic7
1574,India,11/22/13 0:00,topic2
1573,India,11/22/13 0:00,topic4
1578,India,11/25/13 0:00,topic2
1590,India,12/3/13 0:00,topic2
1594,India,12/4/13 0:00,topic1
1599,India,12/5/13 0:00,topic1
1596,India,12/18/13 0:00,topic2
1617,India,5/19/14 0:00,topic2
1520,India,5/21/14 0:00,topic2
1618,India,5/22/14 0:00,topic4
1619,India,6/5/14 0:00,topic2
1620,India,6/6/14 0:00,topic2
1621,India,6/20/14 0:00,topic2
1532,India,7/8/14 0:00,topic4
1523,India,7/9/14 0:00,topic2
1622,India,7/14/14 0:00,topic2
1623,India,7/18/14 0:00,topic2
1624,India,7/21/14 0:00,topic2
1526,India,7/22/14 0:00,topic6
1519,India,7/23/14 0:00,topic4
1626,India,7/28/14 0:00,topic2
1625,India,7/28/14 0:00,topic4
1518,India,7/30/14 0:00,topic4
1628,India,8/1/14 0:00,topic4
1627,India,8/1/14 0:00,topic6
1533,India,8/5/14 0:00,topic7
1521,India,8/6/14 0:00,topic4
1629,India,8/7/14 0:00,topic2
1528,India,8/12/14 0:00,topic7
1536,India,8/14/14 0:00,topic2
1630,India,8/22/14 0:00,topic2
1631,India,8/22/14 0:00,topic2
1632,India,8/29/14 0:00,topic2
1529,India,9/2/14 0:00,topic2
1633,India,9/5/14 0:00,topic7
1525,India,9/23/14 0:00,topic4
1515,India,10/9/14 0:00,topic2
1516,India,10/9/14 0:00,topic2
1517,India,10/10/14 0:00,topic4
1531,India,10/14/14 0:00,topic7
1522,India,10/15/14 0:00,topic2
1634,India,10/31/14 0:00,topic2
1534,India,11/4/14 0:00,topic2
1535,India,11/4/14 0:00,topic2
1524,India,11/5/14 0:00,topic2
1635,India,11/14/14 0:00,topic4
1636,India,11/17/14 0:00,topic2
1637,India,11/27/14 0:00,topic2
1638,India,11/27/14 0:00,topic4
1530,India,12/2/14 0:00,topic2
1639,India,12/8/14 0:00,topic2
1640,India,12/12/14 0:00,topic4
1643,India,11/18/14 0:00,topic4
1527,India,12/16/14 0:00,topic2
1643,Pakistan,11/18/14 0:00,topic4
1644,Indonesia,6/19/14 0:00,topic2
1654,Indonesia,6/24/13 0:00,topic2
1655,Indonesia,6/24/13 0:00,topic4
1656,Indonesia,6/25/13 0:00,topic4
1658,Indonesia,7/2/13 0:00,topic2
1657,Indonesia,7/2/13 0:00,topic4
1685,Indonesia,7/11/13 0:00,topic8
1660,Indonesia,7/12/13 0:00,topic2
1659,Indonesia,7/12/13 0:00,topic7
1675,Indonesia,7/24/13 0:00,topic2
1670,Indonesia,7/29/13 0:00,topic4
1667,Indonesia,7/31/13 0:00,topic4
1674,Indonesia,7/31/13 0:00,topic4
1661,Indonesia,8/12/13 0:00,topic2
1662,Indonesia,9/5/13 0:00,topic4
1668,Indonesia,9/20/13 0:00,topic2
1665,Indonesia,10/23/13 0:00,topic4
1676,Indonesia,10/24/13 0:00,topic4
1664,Indonesia,10/31/13 0:00,topic4
1677,Indonesia,11/4/13 0:00,topic4
1666,Indonesia,11/13/13 0:00,topic4
1663,Indonesia,11/15/13 0:00,topic2
1672,Indonesia,11/21/13 0:00,topic2
1669,Indonesia,11/25/13 0:00,topic2
1671,Indonesia,12/30/13 0:00,topic4
1673,Indonesia,12/31/13 0:00,topic4
1647,Indonesia,5/21/14 0:00,topic4
1678,Indonesia,6/5/14 0:00,topic2
1650,Indonesia,7/9/14 0:00,topic4
1679,Indonesia,7/10/14 0:00,topic2
1649,Indonesia,7/16/14 0:00,topic2
1680,Indonesia,7/21/14 0:00,topic2
1651,Indonesia,7/22/14 0:00,topic4
1645,Indonesia,7/23/14 0:00,topic4
1648,Indonesia,8/6/14 0:00,topic2
1652,Indonesia,8/12/14 0:00,topic4
1681,Indonesia,8/22/14 0:00,topic4
1682,Indonesia,10/20/14 0:00,topic2
1646,Indonesia,10/22/14 0:00,topic1
1683,Indonesia,11/17/14 0:00,topic4
1684,Indonesia,12/15/14 0:00,topic2
1653,Indonesia,12/30/14 0:00,topic2
1698,Iran,9/19/13 0:00,topic1
1699,Iran,9/19/13 0:00,topic2
1693,Iran,9/20/13 0:00,topic4
1704,Iran,9/24/13 0:00,topic2
1705,Iran,9/27/13 0:00,topic2
1691,Iran,10/11/13 0:00,topic2
1692,Iran,10/11/13 0:00,topic4
1690,Iran,10/18/13 0:00,topic4
1706,Iran,11/4/13 0:00,topic2
1708,Iran,11/6/13 0:00,topic2
1709,Iran,11/6/13 0:00,topic2
1707,Iran,11/6/13 0:00,topic4
1697,Iran,11/7/13 0:00,topic2
1696,Iran,11/11/13 0:00,topic2
1701,Iran,11/12/13 0:00,topic4
1702,Iran,11/19/13 0:00,topic2
1700,Iran,11/21/13 0:00,topic2
1694,Iran,11/22/13 0:00,topic2
1695,Iran,11/29/13 0:00,topic4
1703,Iran,12/18/13 0:00,topic2
1689,Iran,6/17/14 0:00,topic2
1710,Iran,6/19/14 0:00,topic2
1711,Iran,6/20/14 0:00,topic2
1712,Iran,7/14/14 0:00,topic2
1686,Iran,7/16/14 0:00,topic2
1713,Iran,7/21/14 0:00,topic2
1688,Iran,8/12/14 0:00,topic2
1714,Iran,10/16/14 0:00,topic4
1715,Iran,10/27/14 0:00,topic2
1687,Iran,11/25/14 0:00,topic4
1775,Iraq,6/24/13 0:00,topic2
1776,Iraq,6/25/13 0:00,topic2
1777,Iraq,6/25/13 0:00,topic2
1778,Iraq,6/28/13 0:00,topic2
1779,Iraq,7/1/13 0:00,topic2
1780,Iraq,7/1/13 0:00,topic2
1781,Iraq,7/2/13 0:00,topic2
1782,Iraq,7/2/13 0:00,topic2
1783,Iraq,7/11/13 0:00,topic2
1784,Iraq,7/11/13 0:00,topic2
1924,Iraq,7/12/13 0:00,topic2
1785,Iraq,7/17/13 0:00,topic1
1786,Iraq,7/18/13 0:00,topic2
1847,Iraq,7/24/13 0:00,topic2
1835,Iraq,7/25/13 0:00,topic2
1812,Iraq,7/26/13 0:00,topic2
1813,Iraq,7/26/13 0:00,topic2
1824,Iraq,7/29/13 0:00,topic2
1825,Iraq,7/29/13 0:00,topic2
1839,Iraq,7/30/13 0:00,topic1
1806,Iraq,7/31/13 0:00,topic2
1842,Iraq,7/31/13 0:00,topic2
1843,Iraq,7/31/13 0:00,topic4
1804,Iraq,8/9/13 0:00,topic1
1805,Iraq,8/9/13 0:00,topic2
1787,Iraq,8/12/13 0:00,topic2
1788,Iraq,8/13/13 0:00,topic2
1849,Iraq,8/15/13 0:00,topic2
1797,Iraq,8/27/13 0:00,topic2
1798,Iraq,8/27/13 0:00,topic2
1790,Iraq,9/6/13 0:00,topic2
1789,Iraq,9/6/13 0:00,topic4
1791,Iraq,9/9/13 0:00,topic2
1792,Iraq,9/9/13 0:00,topic2
1793,Iraq,9/10/13 0:00,topic2
1794,Iraq,9/11/13 0:00,topic2
1831,Iraq,9/12/13 0:00,topic2
1818,Iraq,9/16/13 0:00,topic1
1819,Iraq,9/16/13 0:00,topic2
1820,Iraq,9/16/13 0:00,topic2
1821,Iraq,9/16/13 0:00,topic2
1833,Iraq,9/19/13 0:00,topic2
1809,Iraq,9/20/13 0:00,topic2
1810,Iraq,9/20/13 0:00,topic2
1850,Iraq,9/23/13 0:00,topic2
1851,Iraq,9/24/13 0:00,topic2
1852,Iraq,9/26/13 0:00,topic2
1853,Iraq,9/27/13 0:00,topic2
1854,Iraq,9/30/13 0:00,topic1
1855,Iraq,9/30/13 0:00,topic2
1856,Iraq,9/30/13 0:00,topic2
1860,Iraq,10/4/13 0:00,topic1
1857,Iraq,10/4/13 0:00,topic2
1858,Iraq,10/4/13 0:00,topic2
1859,Iraq,10/4/13 0:00,topic2
1837,Iraq,10/8/13 0:00,topic1
1844,Iraq,10/9/13 0:00,topic2
1830,Iraq,10/10/13 0:00,topic2
1808,Iraq,10/11/13 0:00,topic2
1807,Iraq,10/11/13 0:00,topic4
1861,Iraq,10/14/13 0:00,topic2
1863,Iraq,10/16/13 0:00,topic1
1862,Iraq,10/16/13 0:00,topic2
1801,Iraq,10/17/13 0:00,topic2
1799,Iraq,10/18/13 0:00,topic2
1800,Iraq,10/18/13 0:00,topic2
1802,Iraq,10/23/13 0:00,topic2
1803,Iraq,10/23/13 0:00,topic2
1864,Iraq,10/24/13 0:00,topic1
1865,Iraq,10/30/13 0:00,topic2
1796,Iraq,10/31/13 0:00,topic4
1867,Iraq,11/4/13 0:00,topic1
1866,Iraq,11/4/13 0:00,topic2
1869,Iraq,11/5/13 0:00,topic1
1868,Iraq,11/5/13 0:00,topic2
1870,Iraq,11/6/13 0:00,topic2
1828,Iraq,11/7/13 0:00,topic2
1829,Iraq,11/7/13 0:00,topic2
1871,Iraq,11/8/13 0:00,topic2
1817,Iraq,11/11/13 0:00,topic2
1795,Iraq,11/15/13 0:00,topic2
1838,Iraq,11/19/13 0:00,topic2
1846,Iraq,11/20/13 0:00,topic2
1845,Iraq,11/20/13 0:00,topic7
1834,Iraq,11/21/13 0:00,topic2
1811,Iraq,11/22/13 0:00,topic2
1822,Iraq,11/25/13 0:00,topic2
1823,Iraq,11/25/13 0:00,topic2
1814,Iraq,11/29/13 0:00,topic2
1815,Iraq,12/2/13 0:00,topic2
1816,Iraq,12/2/13 0:00,topic2
1836,Iraq,12/3/13 0:00,topic2
1848,Iraq,12/5/13 0:00,topic2
1832,Iraq,12/19/13 0:00,topic2
1826,Iraq,12/30/13 0:00,topic2
1827,Iraq,12/30/13 0:00,topic2
1840,Iraq,12/31/13 0:00,topic2
1841,Iraq,12/31/13 0:00,topic4
1724,Iraq,5/14/14 0:00,topic2
1723,Iraq,5/14/14 0:00,topic4
1872,Iraq,5/16/14 0:00,topic2
1873,Iraq,5/16/14 0:00,topic2
1746,Iraq,5/20/14 0:00,topic2
1874,Iraq,5/23/14 0:00,topic2
1875,Iraq,6/5/14 0:00,topic2
1876,Iraq,6/5/14 0:00,topic2
1877,Iraq,6/6/14 0:00,topic2
1878,Iraq,6/16/14 0:00,topic2
1879,Iraq,6/16/14 0:00,topic4
1760,Iraq,6/17/14 0:00,topic2
1761,Iraq,6/17/14 0:00,topic2
1880,Iraq,6/19/14 0:00,topic4
1881,Iraq,6/23/14 0:00,topic2
1743,Iraq,6/24/14 0:00,topic2
1882,Iraq,6/25/14 0:00,topic2
1739,Iraq,7/2/14 0:00,topic2
1883,Iraq,7/7/14 0:00,topic1
1764,Iraq,7/8/14 0:00,topic1
1736,Iraq,7/9/14 0:00,topic2
1884,Iraq,7/10/14 0:00,topic2
1885,Iraq,7/14/14 0:00,topic2
1886,Iraq,7/14/14 0:00,topic2
1762,Iraq,7/15/14 0:00,topic2
1734,Iraq,7/16/14 0:00,topic2
1887,Iraq,7/17/14 0:00,topic2
1888,Iraq,7/18/14 0:00,topic2
1889,Iraq,7/21/14 0:00,topic4
1744,Iraq,7/22/14 0:00,topic2
1745,Iraq,7/22/14 0:00,topic2
1720,Iraq,7/23/14 0:00,topic2
1890,Iraq,7/28/14 0:00,topic4
1717,Iraq,7/30/14 0:00,topic2
1891,Iraq,8/1/14 0:00,topic4
1892,Iraq,8/4/14 0:00,topic4
1766,Iraq,8/5/14 0:00,topic2
1767,Iraq,8/5/14 0:00,topic2
1765,Iraq,8/5/14 0:00,topic4
1731,Iraq,8/6/14 0:00,topic2
1732,Iraq,8/6/14 0:00,topic2
1733,Iraq,8/6/14 0:00,topic2
1894,Iraq,8/7/14 0:00,topic4
1893,Iraq,8/7/14 0:00,topic7
1750,Iraq,8/12/14 0:00,topic1
1751,Iraq,8/12/14 0:00,topic2
1727,Iraq,8/13/14 0:00,topic1
1726,Iraq,8/13/14 0:00,topic2
1728,Iraq,8/13/14 0:00,topic2
1729,Iraq,8/13/14 0:00,topic2
1725,Iraq,8/13/14 0:00,topic7
1772,Iraq,8/14/14 0:00,topic2
1895,Iraq,8/15/14 0:00,topic1
1758,Iraq,8/19/14 0:00,topic2
1759,Iraq,8/19/14 0:00,topic2
1757,Iraq,8/19/14 0:00,topic7
1896,Iraq,8/22/14 0:00,topic2
1897,Iraq,8/25/14 0:00,topic2
1898,Iraq,8/25/14 0:00,topic2
1899,Iraq,8/25/14 0:00,topic7
1741,Iraq,8/26/14 0:00,topic2
